Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BANGLADESH,Europe,Thousands,46.0,50.0,47.0,64.0,77.0,49.0,57.0,77.0,,,5.3,5.3,4.5,3.5,4.2,2.5,3.5,4.6,5.0,3.7,37.0,41.9,
BANGLADESH,Middle East,Thousands,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,0.3,0.6,0.8,2.3,1.9,1.5,1.5,,,
BANGLADESH,South Asia,Thousands,94.0,94.0,97.0,102.0,100.0,99.0,75.0,102.0,,,94.7,111.0,114.0,70.9,93.1,101.2,146.8,191.6,216.7,273.0,83.1,10.4,
BANGLADESH,Other not classified,Thousands,,,,,,,,,,,20.1,20.4,20.3,12.2,14.6,8.6,12.7,17.1,18.9,19.0,26.8,25.1,
BANGLADESH,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BARBADOS,Total,Thousands,543.0,506.0,498.0,531.0,552.0,547.0,562.0,574.0,567.0,518.0,532.0,568.0,536.0,508.50000000000006,520.6999999999999,592.3,631.8999999999999,663.5000000000001,680.1999999999999,522.6999999999999,207.29999999999998,143.5,
BARBADOS,Africa,Thousands,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.3,1.5,2.0,1.7,1.7,1.7,1.3,0.6,0.5,
BARBADOS,Americas,Thousands,278.0,256.0,275.0,292.0,301.0,311.0,312.0,303.0,309.0,292.0,313.0,337.0,318.0,291.6,280.8,327.5,364.8,393.7,409.0,319.4,110.1,70.7,
BARBADOS,East Asia and the Pacific,Thousands,2.0,2.0,2.0,4.0,3.0,3.0,3.0,10.0,4.0,3.0,4.0,4.0,4.0,3.6,4.0,4.9,4.7,5.6,5.5,3.0,1.5,0.7,
BARBADOS,Europe,Thousands,262.0,247.0,219.0,234.0,246.0,230.0,241.0,251.0,250.0,219.0,211.0,224.0,210.0,208.5,230.5,255.2,258.4,259.7,259.7,196.3,92.2,68.1,
BARBADOS,Middle East,Thousands,,,,,,,,,,,,,,,,,,0.6,0.8,0.3,0.3,0.1,
BARBADOS,South Asia,Thousands,,,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.1,1.1,1.2,1.0,1.6,1.4,1.1,0.7,0.3,
BARBADOS,Other not classified,Thousands,,,,,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.4,2.8,1.5,1.3,0.6,2.1,1.3,1.9,3.1,
BARBADOS,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BELARUS,Total,Thousands,60.0,61.0,63.0,64.0,67.9,91.0,89.5,105.0,91.9,95.0,120.0,116.0,6129.9,6241.799999999999,5374.900000000001,4385.6,10935.4,11060.2,11501.6,11832.099999999999,3598.2000000000003,3361.0,4920.0
BELARUS,Africa,Thousands,,,,,,,0.1,,,,,,1.7,1.9,3.2,2.3,2.3,2.3,4.2,4.2,2.5,,
BELARUS,Americas,Thousands,3.0,5.0,3.0,4.0,6.0,5.0,4.0,6.0,1.4,1.0,1.0,1.0,11.4,11.4,11.4,12.0,12.8,18.7,35.6,35.2,9.5,,
BELARUS,East Asia and the Pacific,Thousands,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.1,1.0,1.0,4.0,13.9,17.6,16.6,22.3,24.1,25.8,45.7,64.0,21.8,,
BELARUS,Europe,Thousands,56.0,55.0,57.0,58.0,59.0,82.0,81.0,95.0,88.0,92.0,116.3,110.0,5983.9,6100.0,5246.1,4265.3,10820.0,10927.6,11296.1,11603.4,3529.3,,
BELARUS,Middle East,Thousands,,,,,0.4,1.0,1.0,1.0,0.5,,1.0,,7.0,7.9,8.1,8.3,7.4,12.9,19.4,25.0,10.5,,
BELARUS,South Asia,Thousands,,,,,0.3,1.0,1.0,1.0,0.5,,,,7.0,7.6,7.0,8.0,7.9,9.2,12.0,11.8,5.5,,
BELARUS,Other not classified,Thousands,,,,,0.2,,0.4,,0.4,1.0,0.7,1.0,105.0,95.4,82.5,67.4,60.9,63.7,88.6,88.5,19.1,,
BELARUS,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BELGIUM,Total,Thousands,6457.0,6452.0,6720.0,6690.0,6709.0,6747.0,6995.0,7044.0,7164.0,6815.0,7186.0,7494.0,7560.0,7684.0,7887.4,8354.7,7481.400000000001,8384.6,9118.9,9343.3,2583.9,3243.0,8220.199999999999
BELGIUM,Africa,Thousands,64.0,64.0,60.0,63.0,61.0,62.0,65.0,62.0,63.0,63.0,61.0,62.0,61.0,64.0,66.4,65.3,64.2,69.6,74.6,75.2,26.1,29.8,60.2
BELGIUM,Americas,Thousands,449.0,428.0,400.0,369.0,382.0,390.0,407.0,421.0,399.0,375.0,429.0,489.0,505.0,517.0,566.4,602.5,493.4,621.3,703.9,742.3,113.9,113.6,541.7
BELGIUM,East Asia and the Pacific,Thousands,297.0,268.0,348.0,294.0,318.0,298.0,305.0,302.0,268.0,238.0,256.0,307.0,367.0,398.0,437.1,498.3,343.0,428.9,486.6,503.9,63.8,31.2,146.3
BELGIUM,Europe,Thousands,5550.0,5592.0,5798.0,5847.0,5800.0,5836.0,6036.0,6061.0,6187.0,5956.0,6310.0,6523.0,6508.0,6560.0,6657.5,7017.6,6399.5,6977.7,7526.5,7676.7,2299.0,2933.3,7084.4
BELGIUM,Middle East,Thousands,20.0,19.0,18.0,18.0,18.0,20.0,21.0,20.0,22.0,20.0,26.0,31.0,36.0,40.0,48.1,59.1,45.3,57.2,73.0,74.3,13.8,23.6,60.0
BELGIUM,South Asia,Thousands,23.0,27.0,39.0,32.0,33.0,35.0,33.0,44.0,64.0,47.0,52.0,55.0,52.5,56.0,66.5,78.1,61.6,66.5,76.9,69.5,9.7,9.8,41.3
BELGIUM,Other not classified,Thousands,54.0,54.0,57.0,67.0,97.0,106.0,128.0,134.0,161.0,116.0,52.0,27.0,30.5,49.0,45.4,33.8,74.4,163.4,177.4,201.4,57.6,101.7,286.3
BELGIUM,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BELIZE,Total,Thousands,195.0,197.0,198.0,221.0,230.0,235.0,246.0,250.0,245.1,232.1,242.3,250.1,276.8,294.2,321.29999999999995,341.19999999999993,385.59999999999997,427.1,489.20000000000005,503.2,144.1,219.0,
BELIZE,Africa,Thousands,,,,,,,,,0.5,0.7,0.6,0.5,0.5,0.4,0.5,0.6,0.6,0.7,0.8,0.8,0.2,0.3,
BELIZE,Americas,Thousands,150.0,150.0,154.0,175.0,185.0,190.0,199.0,202.0,196.0,188.0,196.0,203.0,227.0,240.3,257.4,272.4,314.4,349.8,402.6,412.6,120.9,206.3,
BELIZE,East Asia and the Pacific,Thousands,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.9,8.1,9.7,10.9,11.0,13.2,13.0,3.8,2.0,
BELIZE,Europe,Thousands,28.0,30.0,29.0,34.0,33.0,33.0,34.0,34.0,34.0,30.0,30.0,30.0,29.0,32.2,38.9,40.9,42.6,50.1,59.3,59.5,16.0,7.7,
BELIZE,Middle East,Thousands,,,,,,,,,0.6,0.4,0.9,0.6,1.3,1.9,2.5,2.4,2.2,2.0,2.8,3.4,0.5,1.1,
BELIZE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BELIZE,Other not classified,Thousands,14.0,13.0,12.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.8,10.0,12.0,11.5,13.9,15.2,14.9,13.5,10.5,13.9,2.7,1.6,
BELIZE,"of which, nationals residing abroad",Thousands,14.0,13.0,12.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.8,10.0,12.0,11.5,13.9,15.0,15.0,13.5,10.5,14.0,2.7,1.6,
BENIN,Total,Thousands,96.1,88.0,72.3,174.89999999999998,173.6,176.0,180.0,186.40000000000003,187.90000000000003,190.1,199.50000000000003,209.49999999999997,219.89999999999998,230.59999999999997,242.39999999999998,254.70000000000002,267.3,280.7,294.6,309.4,325.09999999999997,,
BENIN,Africa,Thousands,50.1,50.2,49.4,148.6,147.5,140.2,152.0,153.0,117.9,90.8,138.0,125.7,135.3,134.0,136.6,154.3,151.6,157.4,158.0,162.3,163.7,,
BENIN,Americas,Thousands,4.7,0.6,1.3,0.5,0.4,0.5,1.0,2.3,3.9,5.1,3.2,3.1,4.6,8.0,9.0,10.4,9.6,11.5,12.0,12.1,12.4,,
BENIN,East Asia and the Pacific,Thousands,0.5,0.5,0.2,0.2,0.3,0.3,0.6,0.8,1.6,0.9,0.8,1.1,2.7,6.2,11.7,10.1,10.0,13.7,15.0,15.3,15.8,,
BENIN,Europe,Thousands,39.9,36.2,21.1,25.4,25.2,31.5,22.3,26.3,50.7,35.4,32.9,57.1,54.3,50.0,49.6,50.2,48.9,57.8,60.0,61.1,62.8,,
BENIN,Middle East,Thousands,0.6,0.2,0.2,0.1,0.1,0.5,0.6,1.8,0.3,0.4,2.4,2.7,2.9,3.7,6.4,4.8,5.3,5.3,6.0,5.9,6.9,,
BENIN,South Asia,Thousands,0.3,0.3,0.1,0.1,0.1,3.0,3.5,2.2,0.7,0.5,0.8,1.1,1.1,1.7,2.6,2.9,1.5,2.9,5.0,5.3,5.5,,
BENIN,Other not classified,Thousands,,,,,,,,,12.8,57.0,21.4,18.7,19.0,27.0,26.5,22.0,40.4,32.1,38.6,47.4,58.0,,
BENIN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BERMUDA,Total,Thousands,332.0,278.0,285.0,257.0,272.0,271.0,299.0,306.0,264.0,236.0,232.0,236.0,232.0,236.30000000000004,224.4,219.8,244.4,269.49999999999994,281.9,269.4,42.0,72.1,145.76
BERMUDA,Africa,Thousands,,,,,,,,,,,,,,,,,,,,0.7,0.2,0.1,0.36
BERMUDA,Americas,Thousands,287.0,241.0,244.0,222.0,236.0,233.0,255.0,257.0,217.0,198.0,196.0,202.0,199.0,198.8,188.6,182.1,206.6,225.7,241.9,234.7,33.9,62.0,121.2
BERMUDA,East Asia and the Pacific,Thousands,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.3,1.6,1.2,2.5,0.3,0.3,1.1
BERMUDA,Europe,Thousands,36.0,29.0,31.0,26.0,26.0,27.0,32.0,36.0,35.0,29.0,28.0,27.0,26.0,28.8,28.3,29.5,28.9,32.3,29.4,30.3,7.4,9.0,21.1
BERMUDA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,0.3,,,0.1
BERMUDA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,0.4,0.1,0.1,0.1
BERMUDA,Other not classified,Thousands,8.0,7.0,9.0,8.0,9.0,10.0,11.0,12.0,11.0,8.0,7.0,6.0,6.0,7.8,6.6,7.3,7.6,9.9,9.4,0.5,0.1,0.6,1.8
BERMUDA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BHUTAN,Total,Thousands,7.6000000000000005,6.3999999999999995,5.6,6.299999999999999,9.2,13.6,17.3,21.1,27.6,23.5,27.200000000000003,37.5,43.900000000000006,44.2,57.900000000000006,48.800000000000004,54.599999999999994,62.347,63.368,315.6,29.700000000000003,0.001,20.799999999999997
BHUTAN,Africa,Thousands,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.14,0.3,,,
BHUTAN,Americas,Thousands,3.0,2.4,2.2,2.0,3.6,5.2,5.6,6.7,8.2,5.7,6.5,8.1,7.9,9.1,9.8,9.4,9.4,12.3,14.11,15.1,1.4,0.001,2.9
BHUTAN,East Asia and the Pacific,Thousands,1.4,1.4,1.3,1.4,1.7,2.8,4.3,5.4,7.4,7.7,8.6,14.9,21.3,21.2,32.1,24.7,30.3,33.257,29.71,33.3,2.8,,3.6
BHUTAN,Europe,Thousands,3.0,2.5,2.1,2.8,3.9,5.6,7.3,8.9,11.8,9.9,11.9,14.2,14.4,13.6,15.6,14.4,14.4,16.2,18.82,21.3,1.9,,3.1
BHUTAN,Middle East,Thousands,,,,,,,,,,,,,,,,,0.1,0.09,0.14,0.3,,,
BHUTAN,South Asia,Thousands,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.448,245.3,23.6,,11.2
BHUTAN,Other not classified,Thousands,0.2,0.1,,0.1,,,,,,,,,,,,,,,,,,,
BHUTAN,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
"BOLIVIA, PLURINATIONAL STATE OF",Total,Thousands,381.0,379.0,380.0,367.0,480.0,524.0,521.0,573.0,529.5999999999999,599.2,678.61,711.3,798.2000000000002,798.4000000000001,870.5,881.5999999999999,960.6999999999999,1108.6000000000001,1141.8000000000002,1239.3,323.40000000000003,179.8,723.9999999999999
"BOLIVIA, PLURINATIONAL STATE OF",Africa,Thousands,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.8,0.9,0.9,3.2,1.2,1.2,0.9,0.9,1.4,1.5,1.5,0.3,0.3,0.8
"BOLIVIA, PLURINATIONAL STATE OF",Americas,Thousands,220.0,215.0,217.0,210.0,285.0,314.0,357.0,404.0,363.8,421.3,506.0,499.9,580.0,584.1,633.2,641.9,715.2,848.1,869.2,972.9,265.7,145.9,605.2
"BOLIVIA, PLURINATIONAL STATE OF",East Asia and the Pacific,Thousands,18.0,17.0,16.0,15.0,22.0,25.0,34.0,34.0,27.5,28.5,29.1,32.0,37.7,46.5,46.9,51.4,55.9,61.6,64.1,59.6,18.1,3.6,10.8
"BOLIVIA, PLURINATIONAL STATE OF",Europe,Thousands,142.0,146.0,146.0,141.0,162.0,174.0,129.0,134.0,136.8,147.6,141.2,177.4,173.2,164.4,187.0,185.6,186.5,195.1,203.3,202.6,38.8,29.1,104.4
"BOLIVIA, PLURINATIONAL STATE OF",Middle East,Thousands,,,,,,,,,0.4,0.4,0.41,0.1,2.4,0.2,0.4,0.4,0.4,0.4,1.3,0.5,0.1,0.1,0.4
"BOLIVIA, PLURINATIONAL STATE OF",South Asia,Thousands,,,,,,,,,0.4,0.6,1.0,1.0,1.7,2.0,1.8,1.4,1.8,2.0,2.4,2.2,0.4,0.8,2.4
"BOLIVIA, PLURINATIONAL STATE OF",Other not classified,Thousands,,,,,9.0,9.0,,,,,,,,,,,,,,,,,
"BOLIVIA, PLURINATIONAL STATE OF","of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BONAIRE,Total,Thousands,51.0,50.0,52.0,62.0,63.0,62.0,63.0,73.0,74.0,67.0,,,,,,,,,,,,,
BONAIRE,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BONAIRE,Americas,Thousands,33.0,34.0,34.0,33.0,34.0,32.0,35.0,42.0,43.0,36.0,,,,,,,,,,,,,
BONAIRE,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BONAIRE,Europe,Thousands,18.0,16.0,18.0,29.0,28.0,30.0,28.0,31.0,31.0,30.0,,,,,,,,,,,,,
BONAIRE,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BONAIRE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BONAIRE,Other not classified,Thousands,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
BONAIRE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BOSNIA AND HERZEGOVINA,Total,Thousands,170.0,137.0,159.0,165.0,190.0,217.0,255.0,305.0,321.0,310.0,365.0,392.0,439.0,528.5,536.0,678.3000000000001,778.1999999999999,923.0,1052.9,1198.3,196.90000000000003,501.9,915.2
BOSNIA AND HERZEGOVINA,Africa,Thousands,,,,,,,,,,,,,,1.0,1.0,1.6,1.5,2.1,3.0,3.3,0.7,1.4,2.2
BOSNIA AND HERZEGOVINA,Americas,Thousands,10.0,8.0,8.0,7.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,10.0,12.0,18.5,22.0,29.2,32.6,42.3,46.8,55.5,5.7,17.6,41.9
BOSNIA AND HERZEGOVINA,East Asia and the Pacific,Thousands,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,7.0,9.0,12.0,35.1,58.0,89.3,95.8,134.7,169.3,219.4,11.1,7.6,39.6
BOSNIA AND HERZEGOVINA,Europe,Thousands,152.0,125.0,146.0,152.0,177.0,204.0,239.0,286.0,301.0,292.0,339.0,356.0,384.0,461.8,441.0,535.7,566.1,647.6,732.8,787.6,162.8,357.4,725.0
BOSNIA AND HERZEGOVINA,Middle East,Thousands,,,,,,,,,,,,1.0,2.0,11.5,13.0,21.1,79.9,94.3,97.6,129.5,16.3,116.9,104.3
BOSNIA AND HERZEGOVINA,South Asia,Thousands,2.0,,,,,,,,,,,,,0.6,1.0,1.4,2.3,2.0,3.4,3.0,0.3,1.0,2.2
BOSNIA AND HERZEGOVINA,Other not classified,Thousands,5.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,6.0,6.0,9.0,16.0,29.0,,,,,,,,,,
BOSNIA AND HERZEGOVINA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BOTSWANA,Total,Thousands,1104.0,1194.0,1275.0,1405.0,1522.0,,1426.0,1736.0,2101.0,1721.0,1972.6000000000001,,1613.9,1544.0,1965.6,1527.7,1574.2,1622.7,1654.6999999999998,1454.6000000000001,328.49999999999994,313.84000000000003,
BOTSWANA,Africa,Thousands,914.0,1019.0,1096.0,1235.0,1353.0,,1240.0,1546.0,1933.0,1548.0,1787.0,,1363.8,1182.1,1723.0,1355.8,1380.5,1379.6,1384.0,1202.7,299.4,283.44,
BOTSWANA,Americas,Thousands,27.0,25.0,19.0,18.0,21.0,,25.0,33.0,38.0,32.0,33.0,,40.4,149.9,59.6,45.5,50.7,58.5,71.1,64.3,6.7,10.3,
BOTSWANA,East Asia and the Pacific,Thousands,15.0,12.0,12.0,12.0,12.0,,15.0,25.0,28.0,22.0,26.2,,45.9,52.5,37.3,23.2,26.7,39.2,39.4,39.4,4.4,1.3,
BOTSWANA,Europe,Thousands,66.0,55.0,57.0,55.0,58.0,,67.0,78.0,86.0,86.0,97.0,,139.7,150.9,130.7,98.6,108.1,139.0,149.0,138.2,14.1,16.6,
BOTSWANA,Middle East,Thousands,,,,,,,,,,,,,,,1.4,0.9,0.7,0.8,1.1,0.9,0.2,0.3,
BOTSWANA,South Asia,Thousands,2.0,3.0,5.0,2.0,2.0,,4.0,2.0,2.0,3.0,4.0,,8.6,2.8,9.3,2.7,4.3,4.9,5.8,7.1,1.2,1.5,
BOTSWANA,Other not classified,Thousands,80.0,80.0,86.0,83.0,76.0,,75.0,52.0,14.0,30.0,25.4,,15.5,5.8,4.3,1.0,3.2,0.7,4.3,2.0,2.5,0.4,
BOTSWANA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRAZIL,Total,Thousands,5313.0,4772.0,3785.0,4133.0,4794.0,5358.0,5017.0,5026.0,5050.0,4802.0,5161.0,5433.0,5676.0,5813.0,6430.0,6305.5999999999985,6546.7,6588.799999999999,6621.4,6353.100000000001,2146.3999999999996,745.8,3630.0000000000005
BRAZIL,Africa,Thousands,35.0,36.0,40.0,52.0,65.0,76.0,84.0,75.0,76.0,78.0,84.0,86.0,92.0,95.0,128.0,107.9,78.0,68.3,62.8,67.6,13.6,8.9,32.6
BRAZIL,Americas,Thousands,3803.0,3132.0,2206.0,2397.0,2703.0,2998.0,2717.0,2779.0,2884.0,2862.0,3196.0,3402.0,3582.0,3726.0,4041.0,4208.5,4487.8,4767.6,4786.2,4391.6,1610.3,495.8,2573.0
BRAZIL,East Asia and the Pacific,Thousands,122.0,127.0,108.0,129.0,156.0,177.0,217.0,206.0,256.0,208.0,210.0,261.0,294.0,299.0,344.0,279.0,299.1,242.0,250.3,296.1,68.0,12.6,86.3
BRAZIL,Europe,Thousands,1320.0,1446.0,1415.0,1544.0,1860.0,2097.0,1980.0,1938.0,1814.0,1642.0,1652.0,1663.0,1686.0,1670.0,1891.0,1667.4,1641.5,1480.6,1494.1,1569.7,448.4,225.1,923.2
BRAZIL,Middle East,Thousands,11.0,11.0,7.0,6.0,6.0,7.0,18.0,26.0,,,,,,,,11.9,9.9,7.9,6.7,8.0,2.2,1.6,4.3
BRAZIL,South Asia,Thousands,,,,,,,,,19.0,11.0,19.0,21.0,22.0,23.0,26.0,30.9,30.4,22.4,21.3,20.1,3.9,1.8,10.6
BRAZIL,Other not classified,Thousands,22.0,20.0,9.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
BRAZIL,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRITISH VIRGIN ISLANDS,Total,Thousands,272.0,295.0,282.0,277.0,304.0,337.0,356.0,358.0,346.0,309.1,329.9,338.2,351.2,365.69999999999993,,,,,,,,,
BRITISH VIRGIN ISLANDS,Africa,Thousands,,,,,,,,,,1.0,1.2,1.4,1.0,1.2,,,,,,,,,
BRITISH VIRGIN ISLANDS,Americas,Thousands,235.0,259.0,250.0,227.0,258.0,285.0,305.0,307.0,296.0,280.6,299.4,300.5,315.7,321.4,,,,,,,,,
BRITISH VIRGIN ISLANDS,East Asia and the Pacific,Thousands,,,,,,,,,,3.2,3.5,3.5,2.8,3.7,,,,,,,,,
BRITISH VIRGIN ISLANDS,Europe,Thousands,34.0,33.0,29.0,50.0,35.0,40.0,42.0,43.0,42.0,23.3,25.8,31.8,31.7,39.4,,,,,,,,,
BRITISH VIRGIN ISLANDS,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRITISH VIRGIN ISLANDS,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRITISH VIRGIN ISLANDS,Other not classified,Thousands,3.0,3.0,3.0,,11.0,12.0,9.0,8.0,8.0,1.0,,1.0,,,,,,,,,,,
BRITISH VIRGIN ISLANDS,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRUNEI DARUSSALAM,Total,Thousands,984.0,839.0,,,119.0,125.0,158.0,178.0,226.0,157.0,214.0,242.0,209.00000000000003,224.89999999999998,201.0,218.10000000000002,218.80000000000004,259.0,278.1,333.3,62.400000000000006,3.5479999999999996,
BRUNEI DARUSSALAM,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
BRUNEI DARUSSALAM,Americas,Thousands,9.0,6.0,,,,3.0,4.0,5.0,6.0,5.0,6.0,7.0,6.3,7.6,6.1,5.9,5.4,6.5,6.4,6.7,1.3,0.148,
BRUNEI DARUSSALAM,East Asia and the Pacific,Thousands,913.0,786.0,,,,76.0,100.0,144.0,186.0,122.0,170.0,195.0,169.6,180.5,161.0,177.8,179.3,211.5,228.8,282.6,51.1,1.7,
BRUNEI DARUSSALAM,Europe,Thousands,42.0,30.0,,,14.0,14.0,21.0,21.0,23.0,21.0,26.0,28.0,20.8,22.9,19.9,20.2,18.1,20.7,21.9,24.4,5.7,1.0,
BRUNEI DARUSSALAM,Middle East,Thousands,4.0,2.0,,,,,1.0,1.0,,1.0,2.0,2.0,0.8,0.7,0.9,0.8,0.8,1.0,0.9,0.7,0.2,,
BRUNEI DARUSSALAM,South Asia,Thousands,16.0,15.0,,,,,,5.0,5.0,4.0,7.0,7.0,7.8,9.6,9.2,10.0,11.9,15.4,16.0,15.3,3.1,0.3,
BRUNEI DARUSSALAM,Other not classified,Thousands,,,,,105.0,32.0,32.0,2.0,6.0,4.0,3.0,3.0,3.7,3.6,3.9,3.4,3.3,3.9,4.1,3.6,1.0,0.4,
BRUNEI DARUSSALAM,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BULGARIA,Total,Thousands,4921.0,5104.0,5562.0,6241.0,6982.0,7282.0,7499.0,7726.0,8533.0,7873.0,8374.0,8712.0,8867.0,9191.9,9408.800000000001,9316.599999999999,10604.300000000001,11596.199999999999,12368.4,12552.1,4973.4,7188.300000000001,10887.9
BULGARIA,Africa,Thousands,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,6.4,7.3,8.5,9.0,9.9,11.1,3.6,5.2,10.3
BULGARIA,Americas,Thousands,42.0,52.0,47.0,55.0,68.0,77.0,85.0,90.0,92.0,82.0,84.0,88.0,94.0,102.0,112.6,113.7,115.5,131.0,148.3,157.1,35.7,67.5,129.6
BULGARIA,East Asia and the Pacific,Thousands,24.0,24.0,22.0,27.0,32.0,35.0,38.0,44.0,48.0,42.0,44.0,51.0,56.0,77.6,92.2,93.3,95.1,112.4,119.2,122.3,19.9,20.1,54.4
BULGARIA,Europe,Thousands,4780.0,4951.0,5426.0,6088.0,6807.0,7088.0,7287.0,7372.0,8261.0,7602.0,8081.0,8389.0,8525.0,8888.8,9077.6,8977.5,10260.2,11220.9,11975.9,12143.0,4860.0,7003.1,10565.5
BULGARIA,Middle East,Thousands,17.0,15.0,14.0,15.0,16.0,18.0,14.0,19.0,22.0,21.0,25.0,24.0,30.0,44.0,36.2,34.3,30.3,29.8,29.7,32.0,13.3,22.8,30.9
BULGARIA,South Asia,Thousands,16.0,13.0,9.0,12.0,12.0,11.0,13.0,15.0,21.0,23.0,24.0,27.0,26.0,23.5,32.8,36.0,50.2,52.0,44.4,40.0,17.4,30.8,40.5
BULGARIA,Other not classified,Thousands,39.0,46.0,40.0,40.0,44.0,50.0,59.0,184.0,87.0,101.0,114.0,131.0,133.0,50.0,51.0,54.5,44.5,41.1,41.0,46.6,23.5,38.8,56.7
BULGARIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
BURKINA FASO,Total,Thousands,126.0,128.0,150.0,162.0,222.0,245.0,263.0,289.0,272.0,269.0,273.0,238.0,237.3,218.0,191.1,163.4,151.7,143.29999999999998,144.4,143.4,66.9,106.30000000000001,115.8
BURKINA FASO,Africa,Thousands,47.0,50.0,55.0,65.0,96.0,101.0,108.0,121.0,113.0,119.0,128.0,117.0,118.0,108.0,84.4,85.1,82.7,80.2,82.0,85.6,42.2,71.9,73.8
BURKINA FASO,Americas,Thousands,8.0,8.0,10.0,10.0,13.0,15.0,16.0,20.0,18.0,18.0,20.0,17.0,19.1,20.0,12.2,13.1,9.7,8.3,7.8,9.3,3.3,2.9,3.7
BURKINA FASO,East Asia and the Pacific,Thousands,4.0,3.0,4.0,3.0,5.0,7.0,6.0,12.0,6.0,7.0,7.0,8.0,9.3,9.0,24.7,8.9,7.6,8.0,8.6,9.2,3.3,3.3,4.6
BURKINA FASO,Europe,Thousands,63.0,63.0,73.0,77.0,100.0,113.0,123.0,127.0,124.0,116.0,107.0,86.0,78.6,68.0,59.1,47.4,43.8,42.9,39.1,31.9,13.7,22.2,25.6
BURKINA FASO,Middle East,Thousands,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,1.4,0.7,0.7,0.4,0.3,0.2,0.3,0.2
BURKINA FASO,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,1.3,2.0
BURKINA FASO,Other not classified,Thousands,3.0,3.0,7.0,6.0,6.0,7.0,8.0,7.0,9.0,7.0,10.0,8.0,10.8,11.0,9.7,7.5,7.2,3.2,6.5,7.1,4.2,4.4,5.9
BURKINA FASO,"of which, nationals residing abroad",Thousands,,,,,,,,,,7.0,10.0,8.0,10.8,11.0,9.7,7.5,7.2,3.0,6.5,7.0,4.0,4.0,5.9
