Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
OMAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,257.0,202.0,127.0,148.0,217.0,222.0,193.0,283.0,110.0,17.0,85.0
PAKISTAN,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,Overnights visitors (tourists),Thousands,557.0,500.0,498.0,501.0,648.0,798.0,898.0,840.0,823.0,855.0,907.0,1161.0,966.0,,,,,,,,,,
PAKISTAN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,Overnights visitors (tourists),Thousands,58.0,54.0,59.0,63.0,89.0,81.0,82.0,88.0,81.0,71.0,85.0,111.0,120.0,108.0,140.0,162.0,138.0,123.0,106.0,94.0,18.4,,
PALAU,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
PALAU,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
PANAMA,Total arrivals,Thousands,600.0,737.0,800.0,897.0,1004.0,1070.0,1215.0,1428.0,1575.0,1562.0,1726.0,2004.0,2086.0,2202.0,2305.0,2553.0,2379.0,2517.0,2487.0,2494.0,647.0,804.0,1946.0
PANAMA,Overnights visitors (tourists),Thousands,484.0,519.0,534.0,566.0,621.0,702.0,843.0,1103.0,1247.0,1200.0,1324.0,1473.0,1606.0,1658.0,1745.0,2110.0,1921.0,1843.0,1785.0,1753.0,414.0,618.0,1488.0
PANAMA,Same-day visitors (excursionists),Thousands,116.0,218.0,267.0,331.0,383.0,368.0,372.0,325.0,328.0,362.0,402.0,531.0,480.0,544.0,560.0,443.0,458.0,674.0,702.0,741.0,233.0,186.0,298.0
PANAMA,"of which, cruise passengers",Thousands,94.0,196.0,246.0,308.0,356.0,334.0,335.0,283.0,234.0,311.0,331.0,429.0,334.0,374.0,366.0,238.0,218.0,383.0,369.0,365.0,137.0,29.0,159.0
PAPUA NEW GUINEA,Total arrivals,Thousands,,,,,,,,,120.0,126.0,146.0,165.0,175.0,182.0,191.0,199.0,198.0,182.0,195.0,211.0,39.0,17.0,69.4
PAPUA NEW GUINEA,Overnights visitors (tourists),Thousands,58.0,54.0,54.0,56.0,59.0,69.0,78.0,104.0,114.0,121.0,140.0,158.0,168.0,174.0,182.0,183.0,179.0,139.0,140.0,160.0,39.0,17.0,66.8
PAPUA NEW GUINEA,Same-day visitors (excursionists),Thousands,,,,,,,,,6.0,5.0,6.0,7.0,7.0,8.0,9.0,16.0,19.0,43.0,55.0,51.0,,,2.6
PAPUA NEW GUINEA,"of which, cruise passengers",Thousands,,,,,,,,,6.0,5.0,6.0,7.0,7.0,8.0,9.0,16.0,19.0,43.0,55.0,51.0,,,2.6
PARAGUAY,Total arrivals,Thousands,3924.0,3550.0,3194.0,2859.0,2589.0,2648.0,2830.0,3005.0,3118.0,3183.0,3171.0,3365.0,3655.0,3538.0,3455.0,4102.0,4318.0,4744.0,4183.0,4368.0,1077.0,571.0,1548.0
PARAGUAY,Overnights visitors (tourists),Thousands,289.0,279.0,250.0,268.0,309.0,341.0,388.0,416.0,428.0,439.0,465.0,524.0,579.0,610.0,649.0,1215.0,1308.0,1584.0,1181.0,1216.0,252.0,95.0,579.4
PARAGUAY,Same-day visitors (excursionists),Thousands,3635.0,3271.0,2944.0,2591.0,2280.0,2307.0,2442.0,2589.0,2690.0,2744.0,2706.0,2841.0,3076.0,2928.0,2806.0,2887.0,3010.0,3160.0,3002.0,3152.0,825.0,476.0,968.9
PARAGUAY,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
PERU,Total arrivals,Thousands,,,1304.0,1380.0,1650.0,1938.0,2227.0,2451.0,2581.0,2681.0,2948.0,3299.0,3642.0,4010.0,4062.0,4381.0,4718.0,4992.0,5384.0,5275.0,1119.0,444.0,2278.5
PERU,Overnights visitors (tourists),Thousands,800.0,901.0,1064.0,1136.0,1350.0,1571.0,1721.0,1916.0,2058.0,2140.0,2299.0,2598.0,2846.0,3164.0,3215.0,3456.0,3744.0,4032.0,4419.0,4372.0,897.0,444.0,2009.3
PERU,Same-day visitors (excursionists),Thousands,4.0,4.0,240.0,244.0,300.0,367.0,506.0,535.0,523.0,541.0,649.0,701.0,796.0,847.0,847.0,925.0,974.0,960.0,965.0,903.0,222.0,,269.2
PERU,"of which, cruise passengers",Thousands,4.0,4.0,4.0,4.0,7.0,8.0,60.0,60.0,75.0,71.0,79.0,41.0,80.0,63.0,61.0,62.0,59.0,36.0,16.0,4.0,2.0,,
PHILIPPINES,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PHILIPPINES,Overnights visitors (tourists),Thousands,1992.0,1797.0,1933.0,1907.0,2291.0,2623.0,2843.0,3092.0,3139.0,3017.0,3520.0,3917.0,4273.0,4681.0,4833.0,5361.0,5967.0,6621.0,7168.0,8261.0,1483.0,164.0,2654.0
PHILIPPINES,Same-day visitors (excursionists),Thousands,7.0,4.0,5.0,5.0,8.0,2.0,4.0,17.0,21.0,21.0,25.0,8.0,11.0,16.0,60.0,70.0,72.0,114.0,228.0,162.0,25.0,,
PHILIPPINES,"of which, cruise passengers",Thousands,7.0,4.0,5.0,5.0,8.0,2.0,4.0,17.0,21.0,21.0,25.0,8.0,11.0,16.0,60.0,70.0,72.0,114.0,228.0,162.0,25.0,,
POLAND,Total arrivals,Thousands,84515.0,61431.0,50735.0,52130.0,61918.0,64606.0,65115.0,66208.0,59935.0,53840.0,58340.0,60745.0,67390.0,72310.0,73750.0,77743.0,80476.0,83804.0,85946.0,88515.0,51076.0,51026.0,71814.0
POLAND,Overnights visitors (tourists),Thousands,17400.0,15000.0,13980.0,13720.0,14290.0,15200.0,15670.0,14975.0,12960.0,11890.0,12470.0,13350.0,14840.0,15800.0,16000.0,16728.0,17471.0,18258.0,19622.0,21158.0,8418.0,9722.0,15948.0
POLAND,Same-day visitors (excursionists),Thousands,67115.0,46431.0,36755.0,38410.0,47628.0,49406.0,49445.0,51233.0,46975.0,41950.0,45870.0,47395.0,52550.0,56510.0,57750.0,61015.0,63005.0,65546.0,66324.0,67357.0,42658.0,41304.0,55867.0
POLAND,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
PORTUGAL,Total arrivals,Thousands,28014.0,28150.0,27194.0,27532.0,21165.0,21173.0,22588.0,,,,,,,,,,,,,,,,
PORTUGAL,Overnights visitors (tourists),Thousands,12097.0,12167.0,11644.0,11707.0,10639.0,10612.0,11282.0,6788.0,6962.0,6439.0,6756.0,7264.0,7503.0,9177.0,10497.0,11723.0,13359.0,15432.0,16186.0,17283.0,4208.0,6345.0,16308.0
PORTUGAL,Same-day visitors (excursionists),Thousands,15691.0,15814.0,15389.0,15535.0,10526.0,10561.0,11306.0,,,,,,,,,,,,,,,,
PORTUGAL,"of which, cruise passengers",Thousands,226.0,169.0,161.0,290.0,,,,,,,,,,,,,,,,,,,
PUERTO RICO,Total arrivals,Thousands,4566.0,4908.0,4364.0,4402.0,4889.0,5073.0,5022.0,5062.0,5213.0,4415.0,4379.0,4214.0,4197.0,4210.0,4456.0,5051.0,5003.0,4927.0,4260.0,4931.0,3882.0,2754.7,3637.5
PUERTO RICO,Overnights visitors (tourists),Thousands,3341.0,3551.0,3087.0,3238.0,3541.0,3686.0,3722.0,3687.0,3716.0,3183.0,3186.0,3048.0,3069.0,3172.0,3246.0,3542.0,3736.0,3513.0,3068.0,3180.0,2617.4,2754.7,3273.1
PUERTO RICO,Same-day visitors (excursionists),Thousands,1225.0,1357.0,1277.0,1164.0,1348.0,1387.0,1300.0,1375.0,1497.0,1232.0,1194.0,1166.0,1128.0,1038.0,1210.0,1509.0,1267.0,1414.0,1192.0,1751.0,1264.6,0.0,364.4
PUERTO RICO,"of which, cruise passengers",Thousands,1221.0,1357.0,1276.0,1164.0,1348.0,1387.0,1300.0,1375.0,1497.0,1232.0,1194.0,1166.0,1128.0,1038.0,1210.0,1509.0,1267.0,1414.0,1192.0,1751.0,1264.6,0.0,364.4
QATAR,Total arrivals,Thousands,,,,,,,,,,1482.0,1700.0,2057.0,2324.0,2612.0,2839.0,2941.0,2938.0,2256.0,1819.0,2136.5,582.0,611.0,2560.0
QATAR,Overnights visitors (tourists),Thousands,378.0,376.0,587.0,557.0,732.0,913.0,946.0,964.0,1405.0,,,,,,,,,,,,,,
QATAR,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,551.0,574.0,601.0,255.1,,
REUNION,Overnights visitors (tourists),Thousands,430.0,424.0,426.0,432.0,430.0,409.0,279.0,381.0,396.0,422.0,420.0,471.0,447.0,416.0,406.0,426.0,458.0,508.0,535.0,533.6,216.7,251.0,495.0
REUNION,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,43.0,39.0,67.7,38.4,,
REUNION,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,43.0,39.0,68.0,38.0,,
ROMANIA,Total arrivals,Thousands,5264.0,4938.0,4794.0,5595.0,6600.0,5839.0,6037.0,7722.0,8862.0,7575.0,7498.0,7611.0,7937.0,8019.0,8442.0,9331.0,10223.0,10926.0,11720.0,12815.0,5023.0,6789.0,12697.0
ROMANIA,Overnights visitors (tourists),Thousands,3274.0,,,,,,,,,,,,,,,,,,,,,,
ROMANIA,Same-day visitors (excursionists),Thousands,1990.0,,,,,,,,,,,,,,,,,,,,,,
ROMANIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
RUSSIAN FEDERATION,Total arrivals,Thousands,21169.0,21595.0,23309.0,22521.0,22064.0,22201.0,22486.0,22909.0,23676.0,21339.0,22281.0,24932.0,28177.0,30792.0,32421.0,33729.0,24571.0,24390.0,24551.0,24419.0,6359.0,,
RUSSIAN FEDERATION,Overnights visitors (tourists),Thousands,,19457.0,21279.0,20443.0,19892.0,19940.0,,,,,,,,,,,,,,,,,
RUSSIAN FEDERATION,Same-day visitors (excursionists),Thousands,,664.0,677.0,698.0,827.0,831.0,573.0,1149.0,1252.0,1247.0,1196.0,1269.0,1351.0,1486.0,,1670.0,,,,,,,
RUSSIAN FEDERATION,"of which, cruise passengers",Thousands,,175.0,153.0,213.0,280.0,333.0,573.0,1149.0,1252.0,1247.0,1196.0,1269.0,1351.0,1486.0,,1670.0,,,,,,,
RWANDA,Total arrivals,Thousands,,,,,,,531.0,610.0,669.0,664.0,667.0,908.0,1061.0,1122.0,1220.0,1298.0,1377.0,1570.0,1711.0,1634.0,497.0,511.0,
RWANDA,Overnights visitors (tourists),Thousands,104.0,113.0,,,,,494.0,567.0,607.0,603.0,605.0,835.0,987.0,1046.0,1140.0,1217.0,1292.0,1482.0,1619.0,1544.0,460.0,480.0,
RWANDA,Same-day visitors (excursionists),Thousands,,,,,,,37.0,43.0,62.0,61.0,62.0,73.0,74.0,76.0,80.0,81.0,85.0,88.0,92.0,90.0,27.0,30.0,
RWANDA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,Total arrivals,Thousands,24.4,23.9,21.5,20.5,23.2,24.9,22.9,21.7,22.5,23.7,22.5,,,,,,,,,,,,
SABA,Overnights visitors (tourists),Thousands,9.1,9.0,10.8,10.3,11.0,11.5,11.0,11.7,12.0,12.0,12.3,,,,,,,,,,,,
SABA,Same-day visitors (excursionists),Thousands,15.3,14.9,10.7,10.2,12.2,13.4,11.9,10.0,10.5,11.7,10.2,,,,,,,,,,,,
SABA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Total arrivals,Thousands,247.0,334.0,240.0,247.0,383.0,365.0,350.0,379.0,533.0,548.0,624.0,723.0,666.0,695.0,818.0,1036.0,1055.0,1194.0,1278.0,1107.0,301.4,122.6,589.1
SAINT KITTS AND NEVIS,Overnights visitors (tourists),Thousands,73.0,71.0,69.0,91.0,118.0,141.0,139.0,123.0,128.0,83.0,98.0,104.0,104.0,107.0,113.0,118.0,116.0,115.0,125.0,120.0,30.0,20.2,79.8
SAINT KITTS AND NEVIS,Same-day visitors (excursionists),Thousands,174.0,263.0,171.0,156.0,265.0,224.0,211.0,256.0,405.0,465.0,526.0,619.0,562.0,588.0,704.0,918.0,939.0,1078.0,1152.0,987.0,271.0,102.4,509.3
SAINT KITTS AND NEVIS,"of which, cruise passengers",Thousands,171.0,259.0,167.0,152.0,262.0,220.0,206.0,251.0,401.0,454.0,516.0,604.0,553.0,575.0,701.0,913.0,935.0,1074.0,1148.0,983.0,270.0,101.9,506.4
SAINT LUCIA,Total arrivals,Thousands,727.0,747.0,648.0,683.0,791.0,720.0,670.0,905.0,925.0,982.0,984.0,950.0,889.0,921.0,987.0,1031.0,948.0,1064.0,1165.0,1220.0,432.5,297.0,714.0
SAINT LUCIA,Overnights visitors (tourists),Thousands,270.0,250.0,253.0,277.0,298.0,318.0,303.0,287.0,296.0,278.0,306.0,312.0,307.0,319.0,338.0,345.0,348.0,386.0,395.0,424.0,130.7,199.0,356.0
SAINT LUCIA,Same-day visitors (excursionists),Thousands,457.0,497.0,395.0,406.0,492.0,402.0,367.0,618.0,629.0,704.0,678.0,638.0,582.0,602.0,649.0,686.0,600.0,678.0,770.0,796.0,301.8,98.0,358.0
SAINT LUCIA,"of which, cruise passengers",Thousands,444.0,490.0,387.0,393.0,481.0,394.0,360.0,610.0,620.0,699.0,670.0,630.0,572.0,594.0,641.0,677.0,587.0,669.0,760.0,787.0,297.9,94.0,350.0
SAINT VINCENT AND THE GRENADINES,Total arrivals,Thousands,256.0,254.0,247.0,242.0,262.0,256.0,306.0,328.0,250.0,271.0,231.0,208.0,200.0,200.0,205.0,207.0,227.0,303.6,356.0,399.0,155.0,56.7,210.0
SAINT VINCENT AND THE GRENADINES,Overnights visitors (tourists),Thousands,73.0,71.0,78.0,79.0,87.0,96.0,97.0,90.0,84.0,75.0,72.0,74.0,74.0,72.0,71.0,75.0,79.0,76.0,80.0,84.0,27.0,24.2,59.0
SAINT VINCENT AND THE GRENADINES,Same-day visitors (excursionists),Thousands,183.0,183.0,170.0,163.0,175.0,161.0,209.0,238.0,166.0,196.0,159.0,134.0,126.0,128.0,134.0,131.0,148.0,227.0,274.7,315.0,128.0,32.5,151.0
SAINT VINCENT AND THE GRENADINES,"of which, cruise passengers",Thousands,162.0,168.0,157.0,149.0,162.0,152.0,200.0,231.0,160.0,190.0,153.0,130.0,122.0,126.0,132.0,130.0,147.0,226.0,275.0,313.0,128.0,32.4,151.0
SAMOA,Total arrivals,Thousands,,,,,,,116.0,122.0,122.0,129.0,130.0,128.0,135.0,125.0,132.0,139.0,146.0,158.0,172.0,181.0,23.9,2.6,50.6
SAMOA,Overnights visitors (tourists),Thousands,88.0,88.0,89.0,92.0,98.0,102.0,110.0,117.0,118.0,122.0,122.0,121.0,126.0,116.0,120.4,128.0,134.0,146.0,164.0,172.0,23.1,2.6,49.4
SAMOA,Same-day visitors (excursionists),Thousands,,,,,,,6.0,5.0,4.0,7.0,8.0,7.0,9.0,9.0,11.4,11.0,12.0,11.0,8.0,8.6,0.8,,1.2
SAMOA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Total arrivals,Thousands,3071.0,3036.0,3102.0,2882.0,2812.0,2107.0,2136.0,2164.0,2112.0,2056.0,1976.0,2038.0,1869.0,1905.0,2004.0,1888.0,2000.0,1937.0,1874.0,1904.0,1015.0,1354.0,
SAN MARINO,Overnights visitors (tourists),Thousands,43.0,49.0,46.0,41.0,42.0,50.0,50.0,69.0,115.0,151.0,120.0,156.0,139.0,71.0,75.0,54.0,60.0,78.0,84.0,111.0,58.0,94.0,
SAN MARINO,Same-day visitors (excursionists),Thousands,,,,,,2057.0,2086.0,2095.0,1997.0,1905.0,1856.0,1882.0,1730.0,1834.0,1929.0,1834.0,1940.0,1859.0,1790.0,1793.0,957.0,1260.0,
SAN MARINO,"of which, cruise passengers",Thousands,,,,,,,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,
SAO TOME AND PRINCIPE,Total arrivals,Thousands,,7.7,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,Overnights visitors (tourists),Thousands,7.1,7.5,9.2,10.0,10.6,15.8,12.3,11.8,14.5,15.2,8.0,12.2,,,,25.6,28.9,28.9,33.4,34.9,10.7,15.1,
SAO TOME AND PRINCIPE,Same-day visitors (excursionists),Thousands,,0.2,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAUDI ARABIA,Total arrivals,Thousands,,,,,11083.0,10417.0,10962.0,13479.0,17717.0,13319.0,13025.0,15776.0,19847.0,19934.0,23010.0,21834.0,20887.0,18607.0,17570.0,20292.0,4882.0,3869.0,18256.0
SAUDI ARABIA,Overnights visitors (tourists),Thousands,6585.0,6727.0,7511.0,7332.0,8599.0,8037.0,8620.0,11531.0,14757.0,10897.0,10850.0,14179.0,16332.0,15772.0,18260.0,17994.0,18044.0,16109.0,15334.0,17526.0,4138.0,3477.0,16638.0
SAUDI ARABIA,Same-day visitors (excursionists),Thousands,,,,,2484.0,2380.0,2342.0,1948.0,2960.0,2422.0,2175.0,1597.0,3515.0,4162.0,4750.0,3840.0,2843.0,2498.0,2236.0,2767.0,744.0,392.0,1618.0
SAUDI ARABIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SENEGAL,Total arrivals,Thousands,,,,502.0,677.0,779.0,876.0,879.0,877.0,815.0,906.0,977.0,967.0,1069.0,976.0,1014.0,1219.0,1376.0,,,,,
SENEGAL,Overnights visitors (tourists),Thousands,389.0,396.0,427.0,495.0,667.0,769.0,866.0,875.0,867.0,810.0,900.0,968.0,962.0,1063.0,963.0,1006.6,1210.0,1365.0,,,,,
SENEGAL,Same-day visitors (excursionists),Thousands,11.0,13.0,7.0,7.0,10.0,9.0,10.0,4.0,10.0,5.0,6.0,9.0,5.0,6.0,13.0,7.7,9.0,11.0,,,,,
SENEGAL,"of which, cruise passengers",Thousands,11.0,13.0,7.0,7.0,10.0,9.0,10.0,4.0,10.0,5.0,6.0,9.0,5.0,6.0,13.0,7.7,9.0,11.0,,,,,
SERBIA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA,Overnights visitors (tourists),Thousands,,,312.0,339.0,392.0,453.0,469.0,696.0,646.0,645.0,683.0,764.0,810.0,922.0,1029.0,1132.0,1281.0,1497.0,1711.0,1847.0,446.0,871.0,1773.0
SERBIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Overnights visitors (tourists),Thousands,239.0,351.0,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Total arrivals,Thousands,140.0,138.0,135.0,127.0,126.0,135.0,151.0,171.0,173.0,178.0,191.0,210.0,216.0,237.0,239.0,296.0,333.0,382.0,405.0,428.0,124.5,183.0,339.0
SEYCHELLES,Overnights visitors (tourists),Thousands,130.0,130.0,132.0,122.0,121.0,129.0,141.0,161.0,159.0,158.0,175.0,194.0,208.0,230.0,233.0,276.0,303.0,350.0,362.0,384.0,114.9,183.0,332.0
SEYCHELLES,Same-day visitors (excursionists),Thousands,10.0,8.0,3.0,5.0,5.0,6.0,10.0,10.0,14.0,20.0,16.0,16.0,8.0,7.0,6.0,20.0,30.0,32.0,43.0,44.0,19.6,,6.5
SEYCHELLES,"of which, cruise passengers",Thousands,10.0,8.0,3.0,5.0,5.0,6.0,10.0,10.0,14.0,20.0,16.0,16.0,8.0,7.0,6.0,20.0,30.0,32.0,43.0,44.0,19.6,,6.5
SIERRA LEONE,Total arrivals,Thousands,,,,,,,,,,,,,75.0,95.0,53.0,31.0,60.0,59.0,66.0,71.0,26.0,44.0,
SIERRA LEONE,Overnights visitors (tourists),Thousands,15.8,24.1,28.4,38.1,43.6,40.0,33.7,32.2,36.0,37.0,39.0,52.0,60.0,81.0,44.0,24.0,55.0,51.0,57.0,63.0,24.0,40.0,
SIERRA LEONE,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,15.0,14.0,9.0,7.0,5.0,8.0,9.0,8.0,2.0,4.0,
SIERRA LEONE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,
SINGAPORE,Total arrivals,Thousands,7691.0,7522.0,7567.0,6127.0,8329.0,8943.0,9751.0,10285.0,10116.0,9683.0,11642.0,13171.0,14496.0,15568.0,15095.0,15231.5,16403.0,17425.0,18508.0,19116.0,2742.0,330.0,6306.0
SINGAPORE,Overnights visitors (tourists),Thousands,6062.0,5857.0,5855.0,4703.0,6553.0,7079.0,7588.0,7957.0,7778.0,7488.0,9161.0,10390.0,11098.0,11899.0,11864.0,12052.0,12913.0,13903.0,14673.0,15119.0,2086.0,325.0,5344.0
SINGAPORE,Same-day visitors (excursionists),Thousands,1629.0,1665.0,1712.0,1424.0,1776.0,1864.0,2163.0,2328.0,2338.0,2194.0,2481.0,2781.0,3398.0,3669.0,3231.0,3180.0,3490.0,3521.0,3835.0,3997.0,657.0,5.0,961.0
SINGAPORE,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Total arrivals,Thousands,27.0,30.0,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Overnights visitors (tourists),Thousands,9.1,9.7,9.8,10.5,11.1,10.4,9.6,11.6,11.8,12.0,11.4,,,,,,,,,,,,
SINT EUSTATIUS,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN (DUTCH PART),Total arrivals,Thousands,1300.0,1271.0,1436.0,1600.0,1823.0,1956.0,1890.0,1891.0,1821.0,1655.0,1956.0,2080.0,2210.0,2253.0,2502.0,2407.0,2197.0,1640.0,1775.0,1952.0,542.0,482.0,1217.0
SINT MAARTEN (DUTCH PART),Overnights visitors (tourists),Thousands,432.0,403.0,381.0,428.0,475.0,468.0,468.0,469.0,475.0,440.0,443.0,424.0,457.0,467.0,500.0,505.0,528.0,402.0,178.0,320.0,106.0,249.0,373.0
SINT MAARTEN (DUTCH PART),Same-day visitors (excursionists),Thousands,868.0,868.0,1055.0,1172.0,1348.0,1488.0,1422.0,1422.0,1346.0,1215.0,1513.0,1656.0,1753.0,1786.0,2002.0,1902.0,1669.0,1238.0,1597.0,1632.0,436.0,233.0,844.0
SINT MAARTEN (DUTCH PART),"of which, cruise passengers",Thousands,868.0,868.0,1055.0,1172.0,1348.0,1488.0,1422.0,1422.0,1346.0,1215.0,1513.0,1656.0,1753.0,1786.0,2002.0,1902.0,1669.0,1238.0,1597.0,1632.0,436.0,233.0,844.0
SLOVAKIA,Total arrivals,Thousands,,,,,,,,,,,,,,12583.0,11556.0,14936.0,17376.0,15406.0,15299.0,16086.0,,,
SLOVAKIA,Overnights visitors (tourists),Thousands,1053.0,1219.0,1399.0,1387.0,1401.0,1515.0,1612.0,1685.0,1767.0,1298.0,1327.0,1460.0,1528.0,4291.0,3998.0,4869.0,5734.0,5546.0,5453.0,5630.0,,,
SLOVAKIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,8292.0,7558.0,10067.0,11642.0,9860.0,9846.0,10456.0,,,
SLOVAKIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SLOVENIA,Total arrivals,Thousands,63580.0,61878.0,60031.0,59388.0,63013.0,60230.0,58274.0,61293.0,,,,,,,,,,,,,,,
SLOVENIA,Overnights visitors (tourists),Thousands,1090.0,1219.0,1302.0,1373.0,1499.0,1555.0,1617.0,1751.0,1958.0,1824.0,2049.0,2236.0,2377.0,2502.0,2675.0,3022.0,3397.0,3991.0,4425.0,4702.0,1216.0,1832.0,3936.0
SLOVENIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SLOVENIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Overnights visitors (tourists),Thousands,5.2,,,6.6,5.6,9.4,11.5,13.7,16.3,18.3,20.5,22.9,23.9,24.4,20.1,21.6,23.2,25.7,27.9,28.9,4.4,0.7,
SOLOMON ISLANDS,Same-day visitors (excursionists),Thousands,,,,,,1.2,1.2,1.4,,,,,,,,,,,,,,,
SOLOMON ISLANDS,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Overnights visitors (tourists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOMALIA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,Total arrivals,Thousands,6001.0,5908.0,6550.0,6640.0,6815.0,7518.0,8509.0,9208.0,9729.0,9532.0,11303.0,12097.0,13069.0,14318.0,14530.0,13952.0,15121.0,14975.0,15004.0,14797.0,3886.6,2664.0,7342.0
SOUTH AFRICA,Overnights visitors (tourists),Thousands,5872.0,5787.0,6430.0,6505.0,6678.0,7369.0,8396.0,9091.0,9592.0,7012.0,8074.0,8339.0,9188.0,9537.0,9549.0,8904.0,10044.0,10285.0,10472.0,10227.5,2802.0,2256.0,5698.0
SOUTH AFRICA,Same-day visitors (excursionists),Thousands,,,,,,,,,,2520.0,3229.0,3758.0,3881.0,4781.0,4980.0,5048.0,5077.0,4690.0,4532.0,4569.0,1084.0,408.0,1644.0
SOUTH AFRICA,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Total arrivals,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Overnights visitors (tourists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,Same-day visitors (excursionists),Thousands,,,,,,,,,,,,,,,,,,,,,,,
SOUTH SUDAN,"of which, cruise passengers",Thousands,,,,,,,,,,,,,,,,,,,,,,,
SPAIN,Total arrivals,Thousands,74580.0,75564.0,79313.0,82326.0,85981.0,92563.0,96152.0,98907.0,97670.0,91899.0,93744.0,99187.0,98128.0,103231.0,107144.0,109834.0,115561.0,121717.0,124456.0,126170.0,36410.0,51631.0,104968.0
SPAIN,Overnights visitors (tourists),Thousands,46403.0,48565.0,50331.0,50854.0,52430.0,55914.0,58004.0,58666.0,57192.0,52178.0,52677.0,56177.0,57464.0,60675.0,64939.0,68175.0,75315.0,81869.0,82808.0,83509.0,18933.0,31181.0,71659.0
